file_name	c_a	c_g	c_t	t_a	t_c	t_g
summary-mt-3195.txt	27961	3002	156353	3627	12361	7099
summary-mt-3196.txt	27946	2968	157441	3674	12222	7195
summary-mt-3197.txt	27753	2987	155985	3735	12302	6999
summary-mt-3198.txt	27807	2985	155878	3609	12389	7079
summary-mt-3199.txt	28228	2969	155885	3662	12326	7195
summary-mt-319.txt	27975	2982	156349	3671	12527	7261
summary-mt-31.txt	27843	3054	156241	3745	12445	7150
summary-mt-3200.txt	28013	2927	156557	3648	12329	7191
summary-mt-3201.txt	27998	2950	155952	3760	12439	7156
summary-mt-3202.txt	27714	2963	155989	3746	12297	7264
summary-mt-3203.txt	27854	3010	155607	3619	12531	7340
summary-mt-3204.txt	27952	2980	156236	3712	12297	7149
summary-mt-3205.txt	28124	2963	156817	3711	12428	7123
summary-mt-3206.txt	28054	2968	156086	3705	12401	7071
summary-mt-3207.txt	28294	2888	155938	3764	12270	6984
summary-mt-3208.txt	27993	2988	155939	3672	12357	7062
summary-mt-3209.txt	28230	3013	155991	3720	12358	7283
summary-mt-320.txt	27869	2960	155786	3749	12460	7071
summary-mt-3210.txt	28016	2907	156132	3616	12462	7114
summary-mt-3211.txt	27782	3008	156516	3825	12205	7176
summary-mt-3212.txt	28310	2968	155975	3669	12263	7275
summary-mt-3213.txt	28113	2948	156304	3762	12547	7044
summary-mt-3214.txt	28021	3008	155642	3706	12215	7085
summary-mt-3215.txt	27738	2972	156519	3674	12261	7090
summary-mt-3216.txt	28193	2959	155183	3744	12466	6953
summary-mt-3217.txt	28048	2937	156082	3726	12379	7210
summary-mt-3218.txt	27932	3017	156047	3697	12182	7006
summary-mt-3219.txt	27829	3057	156518	3732	12342	7237
summary-mt-321.txt	27914	2955	156598	3623	12490	7141
summary-mt-3220.txt	28095	2956	155991	3770	12383	7109
summary-mt-3221.txt	27939	2979	155385	3740	12306	7123
summary-mt-3222.txt	28116	3043	155757	3594	12375	7122
summary-mt-3223.txt	28043	2962	156290	3693	12246	7116
summary-mt-3224.txt	27948	2995	156028	3641	12395	7142
summary-mt-3225.txt	27919	2879	156811	3649	12471	7261
summary-mt-3226.txt	27774	2983	155847	3677	12507	7141
summary-mt-3227.txt	28020	2989	155662	3752	12223	7163
summary-mt-3228.txt	27859	3115	156164	3631	12345	7200
summary-mt-3229.txt	27964	2913	156213	3782	12489	7121
summary-mt-322.txt	28194	2987	156262	3680	12519	7129
summary-mt-3230.txt	27857	3020	156478	3610	12373	7075
summary-mt-3231.txt	28151	3018	155966	3742	12311	7074
summary-mt-3232.txt	28200	2998	155631	3809	12219	7110
summary-mt-3233.txt	28104	2976	155629	3784	12299	7225
summary-mt-3234.txt	28013	2876	155473	3691	12346	7235
summary-mt-3235.txt	28277	3031	156776	3643	12335	7073
summary-mt-3236.txt	27836	3008	155906	3805	12413	7237
summary-mt-3237.txt	28077	2952	156223	3709	12540	7141
summary-mt-3238.txt	27917	2887	156021	3648	12293	6958
summary-mt-3239.txt	27980	2987	155997	3761	12455	7267
summary-mt-323.txt	28108	3006	156308	3635	12387	7222
summary-mt-3240.txt	28085	3014	156772	3639	12518	7287
summary-mt-3241.txt	27924	3000	156463	3733	12428	7190
summary-mt-3242.txt	27957	3029	156331	3752	12511	7167
summary-mt-3243.txt	27607	2951	156280	3658	12327	6942
summary-mt-3244.txt	28136	2978	156329	3789	12335	7244
summary-mt-3245.txt	28093	2997	156418	3783	12506	7102
summary-mt-3246.txt	28209	2988	156373	3709	12363	7097
summary-mt-3247.txt	28119	2967	156060	3708	12502	7287
summary-mt-3248.txt	27821	2986	155913	3670	12502	7095
summary-mt-3249.txt	27941	2962	157095	3696	12223	7090
summary-mt-324.txt	28158	3048	156647	3782	12229	7056
summary-mt-3250.txt	28102	2918	157000	3553	12463	7111
summary-mt-3251.txt	27890	2978	156770	3732	12365	7162
summary-mt-3252.txt	28153	3042	156362	3621	12505	7181
summary-mt-3253.txt	27930	2967	155899	3734	12559	7094
summary-mt-3254.txt	27906	2976	156088	3717	12492	7170
summary-mt-3255.txt	27962	3013	155384	3726	12511	7239
summary-mt-3256.txt	28050	2953	156186	3693	12432	7315
summary-mt-3257.txt	28062	2995	156544	3655	12410	7227
summary-mt-3258.txt	28252	2940	156572	3610	12375	7164
summary-mt-3259.txt	28022	2957	155958	3763	12444	7115
summary-mt-325.txt	27989	2986	156033	3667	12323	7237
summary-mt-3260.txt	27841	2960	156052	3658	12379	7060
summary-mt-3261.txt	27785	2983	155903	3755	12202	7099
summary-mt-3262.txt	28060	2986	156327	3731	12420	7294
summary-mt-3263.txt	28134	3028	156425	3690	12464	7029
summary-mt-3264.txt	28027	2957	156012	3778	12376	7266
summary-mt-3265.txt	27898	3079	156224	3704	12380	7239
summary-mt-3266.txt	27934	3004	156346	3711	12400	7232
summary-mt-3267.txt	27921	2935	156403	3653	12439	7234
summary-mt-3268.txt	28162	3014	155676	3644	12590	7178
summary-mt-3269.txt	28032	2951	156450	3749	12456	7262
summary-mt-326.txt	28007	3025	156508	3821	12320	6994
summary-mt-3270.txt	28090	2994	155952	3680	12471	6990
summary-mt-3271.txt	28293	3090	155746	3754	12427	7181
summary-mt-3272.txt	27905	2965	156319	3770	12355	7106
summary-mt-3273.txt	28079	3021	155365	3743	12126	7192
summary-mt-3274.txt	27994	3136	155071	3731	12457	7414
summary-mt-3275.txt	27938	3031	155899	3657	12409	7186
summary-mt-3276.txt	28048	3093	155842	3735	12383	7000
summary-mt-3277.txt	28126	2996	156314	3804	12544	7205
summary-mt-3278.txt	27886	2984	156566	3660	12379	7051
summary-mt-3279.txt	28312	3068	156369	3691	12421	7094
summary-mt-327.txt	27981	3034	157064	3593	12388	7258
summary-mt-3280.txt	27879	2971	155552	3642	12211	7140
summary-mt-3281.txt	28032	2899	155925	3772	12497	7074
summary-mt-3282.txt	27804	2981	156259	3667	12278	7119
summary-mt-3283.txt	27569	2971	155960	3707	12369	7115
summary-mt-3284.txt	27845	2950	156884	3659	12322	7105
summary-mt-3285.txt	28024	2963	156054	3616	12567	7032
summary-mt-3286.txt	28148	2970	155945	3643	12529	7115
summary-mt-3287.txt	28084	3020	156468	3657	12299	7180
summary-mt-3288.txt	28218	2909	156288	3607	12389	7194
summary-mt-3289.txt	28173	3053	155807	3710	12438	7215
summary-mt-328.txt	27805	2996	156114	3725	12211	7099
summary-mt-3290.txt	27917	2949	155930	3680	12271	7144
summary-mt-3291.txt	28290	2941	157198	3567	12370	7284
summary-mt-3292.txt	27820	2916	156143	3708	12248	7173
summary-mt-3293.txt	27812	2971	156156	3688	12260	7347
summary-mt-3294.txt	27937	3020	155761	3709	12376	7123
summary-mt-3295.txt	28047	2998	156331	3666	12368	7214
summary-mt-3296.txt	27794	3026	156214	3752	12362	6923
summary-mt-3297.txt	28083	3008	155911	3710	12317	7013
summary-mt-3298.txt	27824	2956	156339	3732	12437	7194
summary-mt-3299.txt	27794	3001	156173	3674	12629	7130
summary-mt-329.txt	27815	2977	156683	3718	12402	7173
summary-mt-32.txt	27947	2968	157028	3672	12402	7156
summary-mt-3300.txt	28116	3000	155876	3735	12341	7091
summary-mt-3301.txt	27964	3036	156704	3683	12501	7131
summary-mt-3302.txt	28125	3020	156669	3673	12180	7116
summary-mt-3303.txt	28132	2943	155659	3696	12425	7154
summary-mt-3304.txt	28021	2977	156016	3709	12320	7267
summary-mt-3305.txt	28139	2979	155915	3717	12443	7181
summary-mt-3306.txt	28338	3036	155950	3703	12358	7287
summary-mt-3307.txt	28142	3017	156862	3697	12408	7136
summary-mt-3308.txt	27897	2875	155181	3674	12432	7215
summary-mt-3309.txt	28136	2894	156200	3696	12476	7165
summary-mt-330.txt	27871	2901	156041	3703	12486	7256
summary-mt-3310.txt	28075	2928	155761	3751	12382	7230
summary-mt-3311.txt	27907	2893	156403	3596	12244	7086
summary-mt-3312.txt	27853	2964	155722	3682	12465	7035
summary-mt-3313.txt	28020	3051	156797	3660	12375	7100
summary-mt-3314.txt	28248	2921	155866	3642	12398	7155
summary-mt-3315.txt	27739	3051	156922	3546	12322	7108
summary-mt-3316.txt	27821	3017	156319	3671	12328	7034
summary-mt-3317.txt	27874	2974	156747	3700	12360	7235
summary-mt-3318.txt	27546	2995	156736	3599	12484	7116
summary-mt-3319.txt	27959	2941	156898	3681	12343	7101
summary-mt-331.txt	27911	3037	156801	3603	12526	7065
summary-mt-3320.txt	27621	2960	156137	3661	12364	7060
summary-mt-3321.txt	28452	3003	156633	3597	12541	7198
summary-mt-3322.txt	27689	3004	155930	3830	12422	7236
summary-mt-3323.txt	28119	3034	156342	3738	12672	7147
summary-mt-3324.txt	28131	2930	156103	3772	12337	7093
summary-mt-3325.txt	27997	2995	156777	3797	12461	7195
summary-mt-3326.txt	27766	3020	156701	3747	12425	7054
summary-mt-3327.txt	27780	3039	156369	3724	12356	7168
summary-mt-3328.txt	28186	3101	157249	3643	12571	7212
summary-mt-3329.txt	27900	3068	156313	3564	12224	7253
summary-mt-332.txt	28278	2993	155779	3673	12334	7101
summary-mt-3330.txt	27875	2929	156394	3774	12276	7078
summary-mt-3331.txt	27716	2952	156011	3763	12497	7213
summary-mt-3332.txt	28164	3065	155787	3698	12349	7228
summary-mt-3333.txt	28082	2989	155448	3699	12370	6972
summary-mt-3334.txt	27911	2973	156434	3654	12486	7213
summary-mt-3335.txt	27907	2876	155923	3620	12423	7108
summary-mt-3336.txt	28096	3036	156727	3819	12437	7026
summary-mt-3337.txt	28079	2878	155553	3645	12747	7081
summary-mt-3338.txt	27898	2929	156232	3665	12456	7099
summary-mt-3339.txt	27987	2922	156871	3623	12344	6922
summary-mt-333.txt	27792	3057	156558	3654	12338	7120
summary-mt-3340.txt	28024	2970	156156	3641	12326	7198
summary-mt-3341.txt	28023	2998	155982	3728	12421	7080
summary-mt-3342.txt	28072	2912	156117	3715	12630	7098
summary-mt-3343.txt	28126	2977	155641	3653	12363	7372
summary-mt-3344.txt	28108	2931	156549	3700	12382	7058
summary-mt-3345.txt	27988	3004	155845	3700	12308	6997
summary-mt-3346.txt	27856	3060	156318	3755	12354	7046
summary-mt-3347.txt	28266	2976	156236	3750	12531	7283
summary-mt-3348.txt	28150	2997	155960	3652	12256	7284
summary-mt-3349.txt	27834	2994	156290	3641	12539	7168
summary-mt-334.txt	27947	3005	155900	3773	12417	7162
summary-mt-3350.txt	28195	2926	155964	3611	12427	7181
summary-mt-3351.txt	28291	2899	155944	3704	12245	6983
summary-mt-3352.txt	27994	2826	155729	3661	12538	7154
summary-mt-3353.txt	28031	3070	156288	3762	12431	7170
summary-mt-3354.txt	27974	2971	155749	3722	12425	7100
summary-mt-3355.txt	28017	2908	157029	3678	12309	7099
summary-mt-3356.txt	28038	3060	156018	3714	12232	7151
summary-mt-3357.txt	28183	3019	156246	3671	12418	7103
summary-mt-3358.txt	27964	3009	155913	3714	12243	7124
summary-mt-3359.txt	28036	2963	155910	3710	12474	7182
summary-mt-335.txt	28002	2877	156870	3663	12413	7215
summary-mt-3360.txt	27974	2986	155961	3625	12235	7207
summary-mt-3361.txt	28269	2996	156131	3764	12495	7045
summary-mt-3362.txt	28214	2959	156179	3674	12417	7050
summary-mt-3363.txt	27986	3003	156767	3692	12194	7135
summary-mt-3364.txt	28040	3026	156450	3586	12108	7117
summary-mt-3365.txt	28087	2970	156157	3719	12430	7166
summary-mt-3366.txt	28337	2993	156862	3664	12488	7169
summary-mt-3367.txt	28195	3034	156229	3690	12541	7133
summary-mt-3368.txt	28384	2930	156549	3668	12470	7120
summary-mt-3369.txt	27887	2992	155716	3675	12473	7077
summary-mt-336.txt	27907	2936	155631	3587	12476	7210
summary-mt-3370.txt	27719	2948	155907	3798	12452	7079
summary-mt-3371.txt	28413	3049	155807	3723	12331	7126
summary-mt-3372.txt	28275	2837	156583	3782	12582	7141
summary-mt-3373.txt	27975	2971	155590	3664	12588	7197
summary-mt-3374.txt	27956	3008	157034	3715	12514	7182
summary-mt-3375.txt	27808	2993	156401	3707	12468	7107
summary-mt-3376.txt	28137	2975	155090	3745	12288	7154
summary-mt-3377.txt	28210	2947	155920	3779	12521	7180
summary-mt-3378.txt	27824	3000	155998	3658	12297	7073
summary-mt-3379.txt	28025	2977	156234	3627	12479	7160
summary-mt-337.txt	27636	2974	155908	3622	12308	7276
summary-mt-3380.txt	28293	2993	156576	3629	12418	7171
summary-mt-3381.txt	27839	2987	156544	3743	12525	6945
summary-mt-3382.txt	27906	2920	156103	3706	12345	7129
summary-mt-3383.txt	28311	2886	156465	3715	12408	7051
summary-mt-3384.txt	28003	2979	156407	3672	12615	7080
summary-mt-3385.txt	27965	2962	156485	3649	12470	7036
summary-mt-3386.txt	28115	2886	156189	3739	12545	7151
summary-mt-3387.txt	27917	2955	155893	3681	12402	7214
summary-mt-3388.txt	28084	3029	156049	3806	12253	7129
summary-mt-3389.txt	28214	2977	156761	3666	12405	7120
summary-mt-338.txt	28080	2917	156112	3739	12400	7333
summary-mt-3390.txt	27975	2932	156281	3670	12323	7052
summary-mt-3391.txt	28032	3052	156016	3724	12272	7094
summary-mt-3392.txt	27921	2964	155722	3686	12365	7194
summary-mt-3393.txt	28014	2971	155904	3767	12354	7058
summary-mt-3394.txt	28119	2927	156609	3601	12597	7085
summary-mt-3395.txt	28032	2975	155632	3767	12274	7072
summary-mt-3396.txt	28079	2883	156015	3742	12336	7066
summary-mt-3397.txt	28051	2994	156378	3604	12296	7075
summary-mt-3398.txt	28003	3045	156716	3697	12447	7173
summary-mt-3399.txt	27905	2939	157141	3788	12447	7046
summary-mt-339.txt	27845	2986	155855	3672	12256	7119
summary-mt-33.txt	27738	2945	155747	3792	12684	7021
summary-mt-3400.txt	27899	2924	156183	3764	12599	7140
summary-mt-3401.txt	27982	2928	156265	3727	12473	7101
summary-mt-3402.txt	28019	2928	156056	3753	12566	7125
summary-mt-3403.txt	27839	2987	156456	3671	12598	7091
summary-mt-3404.txt	27738	3015	156090	3726	12351	7145
summary-mt-3405.txt	27933	3003	156008	3731	12385	7074
summary-mt-3406.txt	27963	3042	156744	3697	12249	7209
summary-mt-3407.txt	27722	2991	155770	3720	12499	7182
summary-mt-3408.txt	27987	3083	156050	3775	12337	6947
summary-mt-3409.txt	28347	2966	156261	3654	12469	7193
summary-mt-340.txt	28099	2943	156547	3647	12382	7073
summary-mt-3410.txt	27764	3056	156676	3595	12450	7264
summary-mt-3411.txt	28293	2887	156052	3731	12322	7095
summary-mt-3412.txt	27971	3033	156238	3653	12429	7068
summary-mt-3413.txt	27933	2947	156168	3754	12305	7223
summary-mt-3414.txt	27864	3063	156228	3738	12433	7084
summary-mt-3415.txt	27891	2948	156371	3662	12602	7120
summary-mt-3416.txt	28174	3095	156555	3730	12415	7385
summary-mt-3417.txt	28021	3004	156223	3700	12176	7191
summary-mt-3418.txt	28208	2907	156761	3696	12235	7121
summary-mt-3419.txt	27849	2943	156237	3703	12295	7161
summary-mt-341.txt	28187	2981	156147	3816	12409	7152
summary-mt-3420.txt	28150	2893	156324	3655	12267	7188
summary-mt-3421.txt	27644	2904	155925	3779	12484	7120
summary-mt-3422.txt	27993	3039	155872	3830	12293	7119
summary-mt-3423.txt	28090	2983	156937	3679	12458	7116
summary-mt-3424.txt	28220	2919	155525	3763	12338	7176
summary-mt-3425.txt	27918	3022	155440	3671	12381	6930
summary-mt-3426.txt	27928	2969	155662	3716	12542	7025
summary-mt-3427.txt	28003	3040	156096	3671	12385	7191
summary-mt-3428.txt	28001	2985	155971	3717	12406	7050
summary-mt-3429.txt	27736	2963	156261	3675	12251	7296
summary-mt-342.txt	28193	2923	156291	3712	12339	7029
summary-mt-3430.txt	28051	2982	156028	3623	12503	7310
summary-mt-3431.txt	28091	2996	156420	3604	12344	7052
summary-mt-3432.txt	27847	3059	155827	3826	12459	7170
summary-mt-3433.txt	27872	2989	156286	3651	12468	7181
summary-mt-3434.txt	27843	2931	155998	3774	12304	7245
summary-mt-3435.txt	27694	2981	156534	3734	12442	7069
summary-mt-3436.txt	28012	2956	155663	3828	12238	7186
summary-mt-3437.txt	28034	2963	156368	3758	12360	6962
summary-mt-3438.txt	27771	3032	156816	3732	12409	7116
summary-mt-3439.txt	27869	2962	155709	3637	12399	7266
summary-mt-343.txt	28112	3009	156217	3713	12282	6846
summary-mt-3440.txt	27834	2934	156163	3693	12236	7197
summary-mt-3441.txt	27927	3011	157341	3636	12292	7188
summary-mt-3442.txt	27852	2904	156982	3763	12448	7145
summary-mt-3443.txt	28081	2934	156213	3741	12582	7006
summary-mt-3444.txt	27867	2844	156440	3729	12291	7174
summary-mt-3445.txt	28204	3059	156207	3784	12261	7183
summary-mt-3446.txt	28128	2874	156160	3700	12409	7182
summary-mt-3447.txt	27750	3016	155834	3755	12443	7138
summary-mt-3448.txt	27726	2905	156487	3733	12387	7221
summary-mt-3449.txt	28131	3006	156569	3718	12403	7159
summary-mt-344.txt	27895	2967	156129	3635	12427	7153
summary-mt-3450.txt	27903	2974	156520	3823	12344	7165
summary-mt-3451.txt	27846	2984	156459	3694	12540	7202
summary-mt-3452.txt	27874	3010	155803	3659	12484	7141
summary-mt-3453.txt	27850	3011	155810	3704	12222	7187
summary-mt-3454.txt	28176	3043	157035	3646	12316	7349
summary-mt-3455.txt	28021	2979	156866	3715	12650	7066
summary-mt-3456.txt	27871	2953	156052	3644	12318	7234
summary-mt-3457.txt	27707	2990	155883	3624	12223	7164
summary-mt-3458.txt	27998	2939	156772	3672	12255	7045
summary-mt-3459.txt	27825	3024	156071	3807	12337	7133
summary-mt-345.txt	27808	2942	156193	3684	12155	7092
summary-mt-3460.txt	28084	2875	156215	3692	12478	7067
summary-mt-3461.txt	27882	2996	155589	3789	12387	7195
summary-mt-3462.txt	28316	3086	156593	3657	12546	7136
summary-mt-3463.txt	28120	2897	156740	3690	12665	7144
summary-mt-3464.txt	28122	2989	156119	3615	12420	7194
summary-mt-3465.txt	28196	2923	156131	3748	12575	7145
summary-mt-3466.txt	28003	2972	156049	3789	12637	7281
summary-mt-3467.txt	27915	3048	156334	3695	12415	7052
summary-mt-3468.txt	28129	3018	155865	3566	12416	7251
summary-mt-3469.txt	27895	2956	156681	3685	12668	7185
summary-mt-346.txt	27773	3001	155822	3620	12551	7161
summary-mt-3470.txt	27853	2994	156501	3786	12271	7141
summary-mt-3471.txt	27742	3020	156426	3722	12297	7048
summary-mt-3472.txt	28025	2942	156360	3765	12463	7087
summary-mt-3473.txt	27974	2960	156165	3793	12472	7114
summary-mt-3474.txt	27827	2932	156724	3843	12433	7155
summary-mt-3475.txt	28102	2970	156392	3736	12372	7017
summary-mt-3476.txt	27945	3029	156645	3617	12484	7320
summary-mt-3477.txt	28085	3084	155569	3652	12442	7114
summary-mt-3478.txt	28041	3053	156640	3640	12376	7162
summary-mt-3479.txt	27939	2925	155971	3516	12242	7119
summary-mt-347.txt	28269	2978	156686	3726	12478	6979
summary-mt-3480.txt	27791	2984	156186	3668	12328	7210
summary-mt-3481.txt	28146	2874	156325	3716	12434	7146
summary-mt-3482.txt	27722	2894	156431	3706	12476	7149
summary-mt-3483.txt	27963	3018	156277	3542	12383	7099
summary-mt-3484.txt	27966	2998	155931	3647	12357	7132
summary-mt-3485.txt	28164	2950	156853	3698	12558	7170
summary-mt-3486.txt	28044	3096	156225	3761	12430	7062
summary-mt-3487.txt	28160	3016	156517	3651	12360	7142
summary-mt-3488.txt	27647	3000	156003	3736	12411	7178
summary-mt-3489.txt	27742	2960	156160	3702	12285	7219
summary-mt-348.txt	27926	2895	156226	3679	12447	7087
summary-mt-3490.txt	27818	2966	156318	3816	12472	7184
summary-mt-3491.txt	28042	2996	156214	3737	12410	6986
summary-mt-3492.txt	28087	3066	157110	3731	12366	7009
summary-mt-3493.txt	28079	2914	156885	3771	12390	7190
summary-mt-3494.txt	27802	2912	155918	3552	12241	7146
summary-mt-3495.txt	28039	2994	156257	3734	12388	7055
summary-mt-3496.txt	27976	2996	156480	3678	12485	7123
summary-mt-3497.txt	27865	3063	156169	3720	12375	7243
summary-mt-3498.txt	28125	2999	155998	3610	12320	7119
summary-mt-3499.txt	28190	2972	156314	3672	12442	7134
summary-mt-349.txt	28085	3068	156843	3600	12643	7122
summary-mt-34.txt	27932	2899	156339	3748	12534	7148
summary-mt-3500.txt	27698	3089	156023	3716	12328	7261
summary-mt-3501.txt	27762	2927	156104	3736	12305	7199
summary-mt-3502.txt	27822	2927	156729	3637	12421	7125
summary-mt-3503.txt	28020	2930	156101	3689	12556	7094
summary-mt-3504.txt	28294	3061	156134	3732	12481	7191
summary-mt-3505.txt	28063	3127	156473	3669	12476	7002
summary-mt-3506.txt	28154	3013	156171	3758	12318	7158
summary-mt-3507.txt	27939	2855	156160	3842	12412	7107
summary-mt-3508.txt	27924	2981	156861	3668	12462	6994
summary-mt-3509.txt	28093	2986	156027	3732	12405	7035
summary-mt-350.txt	28076	3007	155524	3802	12473	7160
summary-mt-3510.txt	28185	2955	155823	3784	12325	7037
summary-mt-3511.txt	28168	3081	156413	3732	12565	7199
summary-mt-3512.txt	28323	3076	155789	3694	12635	7179
summary-mt-3513.txt	27805	2894	155749	3689	12345	7182
summary-mt-3514.txt	28039	3020	156241	3665	12316	7148
summary-mt-3515.txt	27943	2970	156765	3864	12381	7207
summary-mt-3516.txt	28139	2986	156377	3688	12660	7070
summary-mt-3517.txt	28095	2935	156703	3753	12567	7151
summary-mt-3518.txt	27917	2990	156454	3704	12455	7086
summary-mt-3519.txt	28104	2985	156481	3709	12547	7161
summary-mt-351.txt	28355	2958	155753	3673	12297	7137
summary-mt-3520.txt	27856	3039	156316	3763	12212	7076
summary-mt-3521.txt	28016	2917	156479	3633	12394	7337
summary-mt-3522.txt	27967	2910	155950	3589	12464	7134
summary-mt-3523.txt	27906	2903	155965	3666	12470	7189
summary-mt-3524.txt	28064	2946	156107	3716	12506	7098
summary-mt-3525.txt	27932	2997	155666	3687	12511	7083
summary-mt-3526.txt	28063	2963	156700	3647	12490	7089
summary-mt-3527.txt	28150	2990	156329	3673	12272	7188
summary-mt-3528.txt	28037	3062	156018	3786	12546	7125
summary-mt-3529.txt	28100	2930	156189	3688	12453	7150
summary-mt-352.txt	28092	3005	156178	3578	12461	7211
summary-mt-3530.txt	27863	2992	156123	3747	12250	7146
summary-mt-3531.txt	28074	3016	155969	3723	12523	7229
summary-mt-3532.txt	28204	2999	156437	3765	12551	7070
summary-mt-3533.txt	27596	3059	156250	3761	12411	7146
summary-mt-3534.txt	28012	2930	155886	3634	12447	7085
summary-mt-3535.txt	27724	2972	156327	3710	12341	7071
summary-mt-3536.txt	27794	2970	156650	3662	12393	7154
summary-mt-3537.txt	27929	2876	156256	3593	12394	7144
summary-mt-3538.txt	27989	2951	155603	3668	12345	7110
summary-mt-3539.txt	28116	2929	156281	3701	12274	7015
summary-mt-353.txt	28007	2957	156628	3764	12535	6996
summary-mt-3540.txt	28063	2934	156566	3723	12443	7246
summary-mt-3541.txt	28171	3006	156809	3713	12501	7246
summary-mt-3542.txt	28038	2887	156243	3695	12306	7157
summary-mt-3543.txt	28164	3006	155880	3659	12602	7023
summary-mt-3544.txt	28152	2981	155665	3661	12335	6956
summary-mt-3545.txt	28092	2981	156029	3684	12454	7173
summary-mt-3546.txt	28289	2983	156488	3678	12585	7049
summary-mt-3547.txt	28032	3055	156022	3581	12378	7056
summary-mt-3548.txt	27931	3028	155758	3660	12342	7092
summary-mt-3549.txt	27917	3011	156550	3724	12351	7132
summary-mt-354.txt	27971	2963	156948	3760	12359	7291
summary-mt-3550.txt	27711	2922	156547	3711	12407	6983
summary-mt-3551.txt	28310	2991	156662	3596	12273	7137
summary-mt-3552.txt	27884	2957	155905	3613	12601	7229
summary-mt-3553.txt	27718	2970	155702	3754	12330	7014
summary-mt-3554.txt	27577	2980	156369	3772	12414	7112
summary-mt-3555.txt	28094	3026	155913	3671	12439	7175
summary-mt-3556.txt	28148	3077	156041	3712	12389	7135
summary-mt-3557.txt	28222	2929	156029	3717	12476	7133
summary-mt-3558.txt	28218	2943	155816	3762	12406	7120
summary-mt-3559.txt	27683	2973	156074	3719	12182	6984
summary-mt-355.txt	28083	3003	155969	3756	12527	7270
summary-mt-3560.txt	28232	3043	155897	3684	12503	7232
summary-mt-3561.txt	27926	3005	156907	3659	12250	7163
summary-mt-3562.txt	28222	2902	157537	3718	12241	7111
summary-mt-3563.txt	27784	2952	156561	3779	12516	7097
summary-mt-3564.txt	28354	2926	155889	3666	12224	7149
summary-mt-3565.txt	28169	2958	156632	3736	12443	6983
summary-mt-3566.txt	28086	2956	156324	3640	12362	7078
summary-mt-3567.txt	28098	2921	156038	3622	12207	7068
summary-mt-3568.txt	28035	2982	155947	3749	12275	7309
summary-mt-3569.txt	28229	2929	156627	3671	12447	7139
summary-mt-356.txt	27832	2900	156282	3795	12407	7046
summary-mt-3570.txt	28220	2970	156180	3684	12373	7256
summary-mt-3571.txt	28146	2904	155885	3654	12418	7118
summary-mt-3572.txt	27889	2946	156240	3642	12287	7055
summary-mt-3573.txt	27589	3043	156018	3724	12365	7230
summary-mt-3574.txt	27857	3020	155413	3739	12251	7194
summary-mt-3575.txt	28027	2955	156995	3753	12284	7224
summary-mt-3576.txt	27957	2937	156630	3644	12135	7174
summary-mt-3577.txt	28074	2948	156177	3616	12110	7211
summary-mt-3578.txt	28148	2901	156909	3684	12333	7157
summary-mt-3579.txt	27994	2969	155992	3664	12281	7161
summary-mt-357.txt	28084	2955	156151	3590	12540	7122
summary-mt-3580.txt	28170	2873	156178	3700	12401	7184
summary-mt-3581.txt	27940	2959	156398	3652	12496	6962
summary-mt-3582.txt	27861	2926	156201	3666	12404	7329
summary-mt-3583.txt	28149	2988	156311	3673	12256	7131
summary-mt-3584.txt	28058	3067	156705	3711	12557	7142
summary-mt-3585.txt	27887	3041	156563	3704	12480	7163
summary-mt-3586.txt	28063	2946	156878	3611	12368	7082
summary-mt-3587.txt	27730	3006	155674	3706	12578	7028
summary-mt-3588.txt	27740	2921	155454	3655	12540	6958
summary-mt-3589.txt	27865	3028	156239	3615	12299	7045
summary-mt-358.txt	28009	3010	156263	3797	12475	7219
summary-mt-3590.txt	27801	2822	156476	3785	12505	7132
summary-mt-3591.txt	28219	3013	156928	3668	12371	7216
summary-mt-3592.txt	28030	3004	156106	3673	12596	7135
summary-mt-3593.txt	27724	2987	155986	3752	12284	7138
summary-mt-3594.txt	27911	3013	155833	3666	12641	6924
summary-mt-3595.txt	27938	2957	156299	3734	12573	7092
summary-mt-3596.txt	28102	2998	156045	3728	12358	7121
summary-mt-3597.txt	27883	2989	156087	3727	12391	7311
summary-mt-3598.txt	28174	2929	156490	3579	12376	7121
summary-mt-3599.txt	27919	2983	156626	3726	12438	7225
summary-mt-359.txt	28142	2981	156134	3660	12269	7187
summary-mt-35.txt	27882	2997	156329	3677	12531	7198
summary-mt-3600.txt	27971	3098	156309	3774	12492	7208
summary-mt-3601.txt	27901	2971	155852	3645	12485	7174
summary-mt-3602.txt	28051	2951	156342	3657	12278	7071
summary-mt-3603.txt	28283	2920	156552	3741	12351	7177
summary-mt-3604.txt	28130	2963	156436	3762	12531	7175
summary-mt-3605.txt	27966	2932	156089	3706	12381	7260
summary-mt-3606.txt	27995	3012	155883	3732	12288	7128
summary-mt-3607.txt	27591	3054	156338	3731	12761	7185
summary-mt-3608.txt	28226	3001	156093	3727	12293	7208
summary-mt-3609.txt	28049	3034	155621	3737	12385	7122
summary-mt-360.txt	27926	3082	156818	3677	12158	7189
summary-mt-3610.txt	27995	2892	156553	3715	12495	7149
summary-mt-3611.txt	27766	2950	156747	3691	12353	6985
summary-mt-3612.txt	27972	3032	156572	3699	12281	7114
summary-mt-3613.txt	27866	2954	156382	3579	12576	7206
summary-mt-3614.txt	28327	2911	156216	3648	12349	7037
